customer_id,engagement_score,billing_stability,tenure_months,avg_session_seconds,monthly_spend_usd,support_tickets_90d,late_payments_12m,marketing_emails_opened_30d,region,plan_type,primary_device,churned_next_month
1182,57.84277609285253,0.3481496327126058,48,254,53.98501742889901,2,0,1,Midwest,Basic,Desktop,1.0
1654,48.12642964879375,0.8759362926529377,30,167,43.07212709269621,3,1,2,Mountain,Standard,Desktop,1.0
1996,57.87818509785421,0.5079083740960367,27,218,30.313275848506233,1,1,3,Midwest,Basic,Desktop,1.0
433,78.76999470049135,0.7305393825883507,11,312,97.18572267432378,0,1,5,Northeast,Standard,Mobile,1.0
2960,61.275146336853226,0.8025803803636145,48,242,57.18080161646877,1,1,5,South,Standard,Desktop,1.0
1469,66.14981436298503,,26,315,,1,1,4,Northeast,Basic,Mobile,1.0
1589,44.150732267391994,0.6599747760169077,20,83,36.58147607355598,2,1,4,Midwest,Standard,Mobile,0.0
981,33.75548455174707,0.34791431851207255,0,200,41.809427239627766,3,1,2,West,Standard,Desktop,0.0
2010,32.67012718542062,0.6588293853265429,12,149,73.45006357707496,1,2,7,West,Pro,Desktop,
2430,71.41881481587359,0.5910685534760218,35,408,87.344025443085,2,0,0,Northeast,Standard,Desktop,1.0
2484,27.307028124831245,1.0721287616929203,7,142,63.82750111089117,2,2,4,West,Basic,Mobile,1.0
1330,49.990507736723394,0.5438352065968947,15,227,29.95070707438213,2,1,1,Midwest,Basic,Desktop,1.0
1604,59.26242687575241,0.33454117619440493,7,359,46.120962950122845,1,0,3,South,Standard,Desktop,
2351,48.459319815794395,0.8569068563327766,20,69,62.87729101486596,2,2,0,Mountain,Basic,Mobile,0.0
2192,57.77530008720796,1.0834424242513983,25,293,57.81808967198075,1,0,3,Mountain,Standard,Desktop,0.0
882,73.67713668117248,0.7128499637046581,55,482,74.92178096370314,1,1,0,Midwest,Pro,Desktop,
1578,55.753732694089116,0.49823115754510394,14,283,50.43053878700772,3,0,4,Midwest,Basic,Desktop,0.0
218,38.784667828053095,0.7623259858554262,14,79,64.56788777808985,1,1,3,West,Basic,Tablet,1.0
331,45.09756887772415,0.7797144913294652,5,102,,2,1,4,Midwest,Standard,Desktop,0.0
1905,72.95456824723686,0.23182035148586377,22,362,64.05289364482184,0,0,1,Northeast,Basic,Tablet,0.0
1682,59.36702449360069,0.6421728872719515,21,185,45.95524500343533,2,1,0,South,Standard,Desktop,0.0
947,66.42340233497407,0.1752099612557821,36,419,,3,0,4,Midwest,Standard,Mobile,0.0
2262,71.03250206169164,0.25845450225572475,29,369,65.91649666675079,2,1,5,Northeast,Basic,Mobile,0.0
1347,48.3206746686393,0.722718317469926,28,20,45.29948237534819,1,1,2,Midwest,Standard,Tablet,1.0
656,52.78270644493352,0.6342421353536047,15,300,24.886143923361594,1,1,0,South,Standard,Mobile,0.0
2732,57.504433386798794,0.7655403641352614,8,140,46.95654061563206,0,1,5,Midwest,Standard,Mobile,1.0
1452,55.569492933983014,0.8421739349813004,16,307,48.823539806351626,1,0,0,Mountain,Standard,Mobile,0.0
161,45.710957949539925,0.21302688457304145,0,71,63.247716101606144,1,3,1,West,Basic,Tablet,0.0
723,37.568598283887404,0.6344414926354547,3,106,48.465275984359835,1,2,2,Mountain,Pro,Desktop,1.0
2308,62.53517998980584,0.014253587402546952,24,352,50.93774541372248,2,0,3,South,Basic,Desktop,1.0
454,68.52316732296717,0.4338746606037101,42,410,80.25507036543151,3,1,2,Northeast,Basic,Mobile,1.0
216,35.126941915454886,0.5942390002121274,9,63,71.75701898499126,2,3,3,West,Standard,Mobile,1.0
872,51.31057835999964,0.6027151782608021,30,105,54.682560771484,0,0,1,Midwest,Pro,Mobile,0.0
1677,68.8703134668884,0.04611150460069219,15,344,48.949789119201235,3,0,4,Mountain,Basic,Desktop,0.0
1226,58.568019695715144,0.7190737008418587,20,267,,0,0,2,Northeast,Basic,Desktop,0.0
1153,31.791294739065286,,3,54,82.50372281979672,2,1,2,Mountain,Standard,Mobile,0.0
1425,27.990327620578014,0.5572442004013696,8,73,68.65380517681388,1,2,2,Mountain,Standard,Mobile,0.0
2575,66.61913937564454,0.5240480548951463,19,204,,2,1,1,Midwest,Basic,Mobile,0.0
1666,49.83230233633094,1.0302940118092547,27,29,61.13431292358462,2,1,4,Midwest,Standard,Mobile,1.0
821,60.89396344274616,0.43033241870069056,19,216,39.4863582635914,2,0,4,Midwest,Basic,Desktop,1.0
1719,75.03990904568464,0.43830004677654244,25,273,84.83990261852827,1,0,4,Northeast,Basic,Desktop,1.0
139,41.25822307985085,0.35083386850186293,23,178,43.93345914314018,1,0,5,South,Basic,Mobile,1.0
931,82.95973878139404,0.48801401298677777,38,417,80.78329001139441,1,1,8,Northeast,Standard,Tablet,1.0
1983,64.08647958399938,0.655436738438697,46,193,58.54109839701523,1,1,1,Northeast,Pro,Mobile,0.0
1159,52.80181924977549,0.4978528142651728,25,173,45.89296934175239,2,1,5,West,Standard,Desktop,1.0
2245,49.0792604515501,0.3598026225099149,3,264,,3,2,2,West,Basic,Desktop,0.0
1456,66.94879476187384,0.3368216080690847,20,250,72.07057253401618,3,0,2,Midwest,Standard,Mobile,0.0
891,71.53705131548354,0.3495302685051106,20,253,67.0062050867673,2,1,5,Northeast,Pro,Desktop,1.0
1787,55.45214316311601,0.5689848195717283,25,191,45.5809050484871,2,1,2,Mountain,Standard,Mobile,0.0
1553,47.441821027806775,0.6052834566139336,26,355,46.89303443523975,1,0,2,Mountain,Pro,Mobile,1.0
948,75.00504279720958,0.6284827968490563,32,193,43.50940486249079,2,0,2,South,Basic,Mobile,1.0
284,54.90147390588221,0.23210359034198758,24,390,55.67078204586669,1,0,2,South,Basic,Desktop,0.0
2601,46.0468747387635,0.6760289291200218,9,20,58.42033560761444,1,1,3,Mountain,Pro,Desktop,0.0
2156,33.864855917045546,0.6689312732849346,15,20,75.08200092443107,0,0,1,Midwest,Basic,Desktop,1.0
1896,67.27159159611301,0.4254398261540627,27,291,49.711156913161204,2,0,2,Midwest,Basic,Tablet,0.0
435,25.4851407324334,0.0865603049275363,0,272,89.28771651982004,1,3,2,West,Standard,Mobile,1.0
1160,53.792516225225896,0.3847945465042459,20,353,,3,1,1,Mountain,Basic,Mobile,0.0
380,39.568860657061386,0.7319167481447875,6,20,,2,0,1,West,Basic,Mobile,
337,82.01554502066058,,38,30,57.090654392795045,1,0,4,Midwest,Standard,Mobile,1.0
2525,57.36528118226142,0.926004099172018,22,178,54.15624602522634,1,2,2,Mountain,Standard,Mobile,0.0
2331,43.646303267205894,1.0887842291426968,14,223,58.31003393600603,3,0,2,Mountain,Enterprise,Mobile,1.0
1914,94.17630922051778,0.4625944500404599,49,490,128.43421466844129,2,1,1,Northeast,Basic,Desktop,1.0
1021,35.018632160469,0.5990227043208342,12,307,63.90443997099235,2,2,2,West,Basic,Mobile,1.0
2296,72.1509718030947,0.5956992911332218,31,473,75.57063478060415,0,2,5,Northeast,Basic,Tablet,1.0
1603,74.84054923383161,0.44938076516919123,25,509,91.91812759787948,2,0,2,Northeast,Basic,Mobile,1.0
622,39.83442018781997,0.6769556797134842,12,167,55.35748238702663,0,1,2,West,Standard,Tablet,1.0
525,48.6871329267244,0.7545996648832409,19,231,58.83393272096233,1,1,2,South,Standard,Desktop,0.0
1325,79.1960569855878,0.4365560730543152,27,301,71.1776620677573,2,0,2,Northeast,Standard,Mobile,1.0
2917,78.9308794320464,0.2717693801940074,28,313,90.92482053034614,1,0,2,Northeast,Basic,Desktop,0.0
2914,64.35145580881267,0.31822772250250164,26,176,,1,0,7,South,Standard,Mobile,0.0
999,74.67736543698436,0.5627800006556356,28,282,50.80286795181522,2,0,2,South,Standard,Mobile,1.0
2124,83.81749874716839,0.7411373780928129,58,330,130.3052763297709,2,0,2,Northeast,Standard,Mobile,1.0
317,36.38731513755021,0.866503705213584,8,159,59.223409704462405,1,1,0,Midwest,Standard,Desktop,1.0
2457,54.49581392517443,0.7958354872795554,18,108,49.52432045013012,1,1,3,South,Standard,Mobile,0.0
2555,85.20936262586063,0.533881892485768,43,382,140.15042875768705,3,0,1,Northeast,Basic,Tablet,1.0
1907,54.82644084795699,0.7257430996017756,11,48,51.34884106865983,1,0,5,West,Standard,Desktop,0.0
260,65.63128473146145,0.47514384642070584,23,282,45.99787446029404,2,2,5,Midwest,Basic,Mobile,1.0
806,55.75673672269469,0.850789263487695,22,135,61.02086017279449,2,0,3,Mountain,Basic,Desktop,0.0
2753,66.92316502823033,0.7250623085130322,39,253,53.11661450766955,1,2,1,Northeast,Standard,,0.0
1760,85.0795940014329,0.5948743178434116,19,396,101.44074928225632,1,0,0,Northeast,Basic,Mobile,1.0
1013,61.91786615092269,0.8661657571748109,23,422,54.104198001270774,2,0,4,Midwest,Pro,,1.0
2694,78.80509447096077,0.2509377196535596,36,383,66.96637131216349,2,0,4,South,Basic,Mobile,1.0
1970,55.138487575975766,0.294614837018542,2,272,,1,1,6,Midwest,Basic,Desktop,0.0
1681,91.70834543490845,0.9180399601174551,37,526,,1,0,6,Northeast,Standard,Desktop,0.0
646,51.5782123936732,0.8744458045126475,25,265,54.09970168086922,2,1,2,Midwest,Standard,Mobile,1.0
20,76.05790609028682,0.1915627880784866,32,364,60.01683038257964,2,0,4,Northeast,Standard,Desktop,1.0
1402,94.18242136475894,0.8333802964345006,45,428,141.06724344402653,1,1,2,Northeast,Pro,Mobile,0.0
2779,58.979144769614585,0.7476213102826803,18,200,,0,1,0,West,Standard,,0.0
2782,38.83198909621119,0.8110985590331804,10,165,57.58502526311395,1,2,1,Mountain,Pro,Tablet,1.0
746,89.67655829328474,0.48003129681199536,36,394,106.31609871609551,1,1,3,Northeast,Basic,Desktop,0.0
1398,74.61726926454284,0.395871652157639,43,551,98.40298531508319,0,2,2,South,Pro,Mobile,1.0
2035,55.12341457772821,1.082837183717727,12,66,38.96642156284257,1,0,3,West,Standard,Desktop,1.0
788,64.52757124660785,0.2777442739913152,24,256,53.137872340073656,1,1,2,Midwest,Basic,Mobile,0.0
2548,60.84722318901209,0.39069241415000505,34,267,,2,1,2,Midwest,Basic,Desktop,0.0
1874,46.74692303327447,0.5637346613892537,21,223,30.71155208287164,2,0,2,Mountain,Standard,Mobile,1.0
1304,42.350714812664144,0.2415198444747209,12,238,47.27640230804302,0,2,1,Mountain,Basic,Desktop,0.0
2681,54.99504297358078,0.4421359073568698,21,263,39.25581248607675,0,1,5,Midwest,Basic,Desktop,1.0
771,34.174301704122364,0.6134147890617808,14,179,69.42060152520705,0,1,4,South,Pro,Desktop,1.0
1025,34.75816353609992,0.6682108939677185,11,20,67.57982889247381,0,2,3,Mountain,Standard,Mobile,1.0
18,49.75173357986689,0.5983589675564012,30,174,,2,0,3,Mountain,Standard,Tablet,1.0
2325,54.41980817656258,0.20689906029352467,8,178,39.90474033725346,0,1,5,West,Basic,,0.0
2725,65.90566649451262,0.2833810371104232,9,304,49.285516947746196,1,1,2,South,Pro,Mobile,0.0
53,27.26712499007183,0.7481209174378214,15,198,54.09301586373592,1,1,4,West,Standard,Mobile,0.0
2142,43.63064530877178,0.7961004972506357,15,56,76.98266205436997,0,0,5,Mountain,Standard,Desktop,0.0
1043,61.598286872351245,0.46241656605679854,16,255,31.285200655212183,1,0,1,Mountain,Basic,Desktop,1.0
2421,41.89105046655619,0.8978897705431224,14,108,49.5715793994138,1,2,5,Mountain,Standard,,0.0
2057,56.85212768435625,0.7541085741899259,18,143,67.68106577524031,1,1,4,Midwest,Standard,Tablet,
953,41.75567743544272,0.6914373343115078,14,132,49.72101313403489,2,3,4,West,Pro,Mobile,0.0
2261,75.48842945085701,0.28595024473181013,24,383,,2,0,5,South,Basic,Mobile,0.0
1966,66.40781619832919,0.2735920818603934,24,272,52.33246406684649,0,1,3,Midwest,Basic,Tablet,0.0
2766,73.60013062319038,0.16767989276696774,22,261,58.95218684483828,2,0,3,South,Basic,Desktop,1.0
1258,50.799861652004395,0.3752513591174362,4,254,41.997532604460936,2,1,3,Midwest,Basic,Mobile,1.0
2794,40.803662670022604,0.9024156581658724,17,192,57.49265368949007,2,0,3,Mountain,Basic,Desktop,1.0
135,56.33168823618011,0.6319717119920857,24,306,,2,0,2,Midwest,Basic,Mobile,0.0
2805,42.18004942723716,1.162845738823926,19,32,53.9012918814679,0,1,1,Mountain,Basic,Desktop,1.0
2557,54.19616559311562,0.6211632864682646,1,416,14.608520641967651,2,1,0,Midwest,Basic,Desktop,1.0
2118,32.8298597209716,0.7027307063603865,17,145,54.35794110831339,0,1,6,Mountain,Basic,Mobile,0.0
1555,34.35845896131435,0.7592808071726165,0,272,50.85569326758149,2,2,4,Mountain,Standard,Desktop,0.0
137,70.42794161339053,0.332901450861252,33,349,91.09189163446591,0,1,4,Northeast,Standard,Desktop,0.0
1464,38.61186345588407,0.9487216449217905,26,186,64.12173717905483,0,2,7,Mountain,Pro,Desktop,0.0
2164,66.17430186090344,0.9145264152759067,32,408,,1,0,2,South,Standard,Desktop,1.0
1714,29.818022223128573,0.45485022780736506,12,204,,1,2,2,West,Standard,Mobile,1.0
807,59.900416910546845,0.44184998757751637,30,275,36.65067872200484,0,1,4,Midwest,Basic,Desktop,1.0
1912,92.20162657044052,0.5682306821403253,40,544,141.23023351711325,0,0,3,Northeast,Standard,Mobile,
767,86.0391615885002,0.6210424022035456,51,283,142.40092752667098,1,1,3,South,Pro,Desktop,1.0
971,29.795076341685142,0.4127157731585366,0,83,71.81439827363216,0,2,4,West,Pro,Mobile,1.0
549,86.43162746386065,0.3533894184574653,38,352,146.7556463524525,1,1,1,Northeast,Basic,Mobile,1.0
78,32.774999978125685,0.5809871952135914,15,137,62.06413120202695,0,1,3,West,Standard,Mobile,0.0
198,68.44282946826392,0.6183959727596129,23,244,,1,1,3,South,Standard,Mobile,0.0
901,71.20898681985402,0.28201110728519757,21,428,76.17583228039646,3,1,3,Midwest,Basic,Mobile,
2665,63.561753621873194,0.33473876500047306,29,266,42.35928834609687,1,0,2,South,Basic,Mobile,0.0
1381,76.25566556328751,0.29041162189564224,27,346,77.23208373862808,1,0,2,Northeast,Basic,Mobile,1.0
2374,37.23850791011494,0.8671303754976476,23,77,62.38622706716273,1,2,1,West,Pro,Mobile,1.0
1859,81.7508661570135,0.5130461846665532,42,287,90.92839115016588,2,0,2,South,Pro,Mobile,0.0
1802,45.4193602721986,0.22025715335876822,37,344,53.72096088063826,3,1,3,Midwest,Basic,Desktop,0.0
2669,33.30808243105051,1.1149588297905908,13,130,54.10703115075611,0,1,1,West,Standard,Desktop,0.0
667,62.39117093862984,0.18454959646395366,13,183,25.026758104318617,2,1,3,Midwest,Basic,Mobile,1.0
542,93.05794127861225,0.7388403609753296,34,447,141.29393847059157,0,1,1,Northeast,Standard,Mobile,0.0
1083,43.008813109302764,0.6580837901028564,11,188,43.342547828405635,1,1,2,Mountain,Standard,Mobile,1.0
1309,58.68608623322547,0.28886162702948415,22,439,51.57276072303127,2,2,3,Midwest,Basic,Mobile,0.0
1674,26.22392592900009,0.8109680347462662,10,45,96.9869356291423,1,3,3,Mountain,Pro,Tablet,0.0
982,77.64748926123913,0.4916259721561936,33,443,114.85443053622889,1,0,0,South,Basic,Desktop,1.0
2579,55.77311065466243,0.49127788151997775,17,427,44.04489665201537,2,1,6,Midwest,Standard,Desktop,0.0
2656,57.45293729950559,,18,208,34.154361801194675,0,0,1,Mountain,Pro,Mobile,0.0
2823,73.51684751044574,0.41133121474260315,45,373,96.44224739635956,2,0,4,South,Standard,Tablet,0.0
2488,29.461139716726407,0.6644777119219859,15,160,59.84718391573461,1,2,5,West,Standard,Desktop,0.0
1684,64.48111085000491,0.7671910211356963,9,367,50.36501546913633,3,0,2,South,Basic,Desktop,0.0
1701,59.74975842426422,1.279421657014602,48,194,71.86334046536852,2,1,3,Midwest,Pro,Mobile,0.0
1095,78.13780329782188,0.6295007583360495,44,497,,1,0,1,Midwest,Basic,Mobile,1.0
794,52.976946487020925,0.9538006272550557,32,122,64.51738801843749,1,1,4,South,Standard,Desktop,0.0
2653,59.225234419647514,0.5984732547030689,2,267,37.183179776318276,1,1,3,Mountain,Standard,Tablet,0.0
1472,40.04662183458341,0.7557069305534789,14,278,68.21700846663681,1,2,1,West,Standard,Mobile,0.0
1940,64.8152092857238,0.9468452571515428,35,242,62.736514913611884,2,1,2,South,Standard,Mobile,1.0
1146,82.60646866166739,0.9787965867801249,60,349,76.72542833850817,1,0,4,South,Standard,Tablet,0.0
1447,32.61418403488835,0.7458169671990785,23,20,,1,1,3,Midwest,Basic,Desktop,0.0
1261,36.605598465246494,0.4662460828852253,6,71,,4,2,6,West,Standard,Mobile,1.0
845,77.8303317632678,0.6584072904598791,34,442,93.30766691706935,1,1,2,South,Standard,Mobile,1.0
1872,69.35655358525726,0.700643990073054,27,211,54.98429413352778,3,0,4,Mountain,Standard,Mobile,1.0
877,78.64002231690743,0.25012256115072223,41,476,86.33329710792593,2,1,2,Midwest,Basic,Desktop,0.0
1982,58.90222200964665,0.4091350077978333,14,125,36.19520892859432,1,0,1,Midwest,Standard,Desktop,0.0
2339,72.86515442860042,0.30676482274537903,17,293,53.806313475120334,1,0,3,Midwest,Basic,Mobile,0.0
1818,38.541665978165646,0.6676594841962179,13,270,67.6621711507806,1,0,1,Midwest,Pro,Mobile,0.0
170,90.64807821409194,0.4840647289429114,63,376,170.69029981661018,1,1,2,Northeast,Basic,Mobile,1.0
1387,74.97272258431147,0.3422389154193823,46,427,63.574688193571305,1,0,2,Midwest,Basic,Desktop,0.0
132,50.81912922729235,0.7834120145037755,7,353,26.399877522530602,1,0,0,South,Standard,Mobile,0.0
1322,65.94887759462864,0.8410515382066277,13,261,57.419444702266524,1,1,3,South,Pro,Mobile,1.0
2143,53.94916742918237,0.7147265610773814,28,182,55.00788916648551,2,0,1,Midwest,Pro,Desktop,
2530,72.59512621562853,0.9452339583002767,28,349,86.60633040025431,1,0,3,South,Pro,,
1488,45.75676782935924,0.7823501084878277,9,90,55.981584675354966,0,0,0,Mountain,Standard,Mobile,1.0
246,25.833053084900417,0.2987124969435249,0,44,83.67966077755626,1,3,8,West,Standard,Mobile,1.0
2445,53.33346932391152,0.8374423277898859,26,262,37.180258058343114,1,1,2,Midwest,Basic,Mobile,1.0
2875,67.71372193297623,-0.15395071969900076,29,450,68.56346082902924,3,0,5,South,Standard,Desktop,0.0
42,75.03565141228695,,40,280,70.51205643500313,0,0,4,Midwest,Standard,Mobile,1.0
1769,79.64217264061364,0.30609938251904056,37,507,70.19318653186227,2,1,4,Northeast,Basic,Desktop,0.0
765,29.130755044133377,0.8645862687669782,6,95,80.942804351028,2,2,4,Midwest,Standard,Desktop,1.0
2411,56.02346537839096,0.7134754689409586,31,255,59.911812242436525,0,1,2,West,Standard,Mobile,0.0
2065,84.75749742136078,0.7644822986981348,53,323,116.86144746432157,1,0,3,South,Standard,Tablet,0.0
2104,87.38067849029532,0.46203903437849947,30,449,,3,1,4,Northeast,Standard,Desktop,0.0
485,72.53064788250519,0.7693962759353435,18,394,74.91415660362419,0,0,0,Midwest,Basic,Mobile,0.0
1306,42.22549395108862,0.5298088773808155,7,245,49.67962021619185,0,1,1,Midwest,Standard,Mobile,1.0
1420,43.16535793572396,0.8866228258230123,32,196,48.869340448149245,1,2,2,Midwest,Pro,Desktop,0.0
509,81.51299292758725,0.5097778457738712,27,341,84.21343157095122,1,0,4,South,Basic,Tablet,1.0
1554,51.48414136184144,0.5044977409016104,4,217,32.43936422559888,1,2,3,Mountain,Standard,Tablet,0.0
2446,70.34104165452194,0.4530827505795764,13,358,60.21863559476568,2,0,5,Midwest,Standard,Mobile,1.0
2275,41.86796594679777,0.8021901957325068,22,142,,1,0,4,Mountain,Pro,Mobile,1.0
954,46.58916595664653,0.44898656744806437,14,198,38.35580488732005,2,0,0,Mountain,Basic,Desktop,1.0
978,27.15959804421731,0.9390832486825365,30,161,62.86920062856697,1,1,2,Mountain,Standard,Desktop,0.0
853,89.05162268608235,0.08360984180159242,28,435,,2,0,3,Northeast,Basic,Mobile,1.0
319,53.7139414056068,0.6418371294771406,26,42,48.74339420663439,2,1,4,Midwest,Standard,Desktop,0.0
1411,88.24061472652397,0.26631194093510985,47,316,101.36478062652722,1,0,3,Northeast,Basic,Desktop,0.0
455,77.16238360054132,0.28914729436840503,33,352,93.99613329791435,2,0,4,Midwest,Standard,Desktop,0.0
125,39.4196462462765,0.4463282463276259,20,313,42.119986898784695,2,0,4,South,Basic,Tablet,0.0
1363,46.590451037064156,0.5933723949816399,19,302,,0,1,4,Mountain,Standard,Desktop,0.0
762,69.20850402493488,0.5387409299042771,24,224,,1,2,3,Mountain,Standard,Mobile,1.0
725,80.08206090871373,0.7946826349033893,22,346,99.47373118143621,0,1,2,South,Enterprise,Desktop,0.0
2253,59.91938651402871,0.8764851850615891,19,247,48.018652111069976,2,0,3,Mountain,Standard,Desktop,1.0
804,78.76324869870182,0.7103018138557172,11,361,57.91624284037603,0,0,5,South,Basic,Mobile,0.0
2318,99.39656584132085,0.5783729088306271,37,432,144.7673866822718,2,0,2,Northeast,Standard,Mobile,0.0
1048,65.9816413481665,0.19432844691118156,21,331,46.319131040218466,2,1,3,Midwest,Basic,,1.0
790,40.83361983625648,0.8810943575747248,14,20,61.14529920145375,2,2,0,West,Standard,Mobile,0.0
2130,54.18578201196156,0.46938693190995745,26,356,48.56960598602042,1,0,5,Mountain,Basic,Mobile,
328,84.817765665602,0.416744314366691,27,388,120.23735157938552,4,0,1,South,Basic,Mobile,0.0
862,80.55208714853427,0.41287971734432893,42,379,113.28102543566975,1,1,3,South,Basic,,0.0
818,82.25175217965598,0.4333937005090178,41,435,95.44667049341464,2,0,2,Northeast,Basic,Desktop,1.0
2463,62.63297444480271,0.6434186080787536,31,326,45.86841001906269,1,1,3,Midwest,Basic,Tablet,0.0
1379,57.63839128870295,0.8052068100662825,32,246,29.129616078073816,1,1,1,Mountain,Basic,Mobile,0.0
1255,68.311782908748,0.4117365715405946,25,471,72.14003999112933,4,1,2,Northeast,Pro,Desktop,0.0
2417,26.80383118430158,0.3407702577752091,13,146,55.24957795827942,1,3,2,West,Standard,,0.0
